,address,mapx,mapy,name
1028,충청북도 음성군 맹동면 동성리 486,359333,478850,충청북도 음성군 혁신도시 국민체육센터
1029,,,,충청남도 보령시 보령시 대천동 소매점 신축공사
1030,,,,경상북도 문경시 농암면 농촌중심지 활성화사업(농암면 행정복지센터)
1031,,,,경상북도 문경시 문경 로컬푸드 문화센터
1032,,,,경기도 의정부시 도봉산~옥정 광역철도 1공구(102정거장)
1033,,,,경상남도 창원시 양덕2동 탑골경로당
1034,,,,충청북도 단양군 북벽지구 테마공원 조성사업(북벽센터)
1035,경기도 고양시 일산서구 일산동 954-6,291209,565467,경기도 고양시 일산도서관
1036,경기도 파주시 탄현면 법흥리 1631-9,285303,576561,경기도 파주시 파주 무대공연종합아트센터
1037,,,,서울특별시 강남구 달터근린공원 공원관리소
1038,,,,경기도 광주시 만선 문화복지센터
1039,,,,울산광역시 남구 3D프린팅품질평가센터
1040,충청북도 괴산군 청안면 부흥리 204-3,376107,456009,충청북도 괴산군 부흥보건지소
1041,,,,인천광역시 서구 인천해원초등학교 별동 신축공사
1042,경기도 시흥시 정왕동 2491,288057,530917,경기도 시흥시 배곧도서관
1043,경상남도 밀양시 단장면 미촌리 940-51,476233,323299,경상남도 밀양시 밀양 스포츠파크
1044,,,,전라북도 익산시 반다비(장애인)체육센터·펜싱아카데미
1045,경기도 성남시 수정구 창곡동 513-4,324986,541485,서울특별시 송파구 위례파출소
1046,,,,경기도 양주시 도봉산~옥정 광역철도 3공구 104정거장
1047,경상남도 김해시 어방동 685,482125,294057,경상남도 김해시 활천동 체육관
1048,,,,울산광역시 울주군 온산읍 종합 행정복지타운
1049,,,,강원도 춘천시 춘천 중도 레고랜드 주차장 조성사업
1050,경기도 화성시 반월동 209,316282,514728,경기도 화성시 반월 체육센터
1051,경상남도 함안군 가야읍 도항리 718,436789,296661,경상남도 함안군 함안 역사문화체험파크
1052,전라남도 광양시 마동 1212,372951,259956,전라남도 광양시 중마장애인복지관
1053,강원도 강릉시 교동 896-3,478768,573487,강원도 강릉시 화부산 경로당
1054,,,,강원도 횡성군 안흥찐빵 모락모락마을
1055,,,,경기도 고양시 흙내음공원 화장실
1056,,,,경상남도 김해시 5호 어린이공원 화장실
1057,,,,경상남도 김해시 4호 어린이공원 화장실
1058,,,,충청남도 보령시 원도심 도시재생 어울림센터
1059,,,,경상남도 창원시 진동면 서촌1구 경로당
1060,인천광역시 남동구 구월동 1283-18,286955,539393,인천광역시 남동구 신월경로당
1061,,,,경기도 이천시 행복모아주식회사 제빵공장
1062,경상남도 사천시 용현면 송지리 228-1,405791,268320,경상남도 사천시 용현면 행정복지센터
1063,강원도 원주시 지정면 가곡리 461-2,389617,530507,강원도 원주시 섬강중학교
1064,,,,경기도 화성시 서해선 복선전철 106역사
1065,,,,경상남도 김해시 김해치매안심센터(동부건강생활지원센터)
1066,,,,경상북도 칠곡군 북삼 제8어린이공원 공중화장실
1067,,,,충청남도 아산시 아산 배방공영(북수지구)주차타워 조성사업
1068,,,,충청남도 아산시 아산 배방공영(공수지구)주차타워 조성사업
1069,충청남도 당진시 송악읍 기지시리 411-15,283579,479352,충청남도 당진시 송악사회복지관
1070,,,,경기도 안산시 월피체육문화센터
1071,,,,인천광역시 중구 중산7통경로당
1072,,,,경상북도 문경시 하늘재 옛길 복원 사업 (판매시설)
1073,경기도 안양시 동안구 비산동 488-15,305783,533630,경기도 안양시 비산2동 행정복지센터
1074,,,,강원도 양양군 오색자연휴양체험지구 오색주차장1
1075,충청남도 예산군 광시면 서초정리 1115-1,294171,442210,충청남도 예산군 예산군 광시면 서초정보건진료소
1076,,,,충청남도 홍성군 서부죽도 공중화장실
1077,경상남도 하동군 화개면 용강리 423-4,367561,292605,경상남도 하동군 지리산 국립공원 화개탐방 안내소
1078,경기도 성남시 수정구 고등동 587,320577,536793,경기도 성남시 성남수정경찰서 고등파출소
1079,,,,충청북도 옥천군 국립해양측위정보원 청사
1080,제주특별자치도 제주시 도련이동 747,269802,102819,제주특별자치도 제주시 삼양 다목적체육관
1081,,,,충청남도 계룡시 양정어린이공원 공중화장실
1082,경상남도 창원시 마산합포구 산호동 57-13,452825,291058,경상남도 창원시 교방남성경로당
1083,,,,전라남도 해남군 우수영 5일시장 공중화장실
1084,전라남도 목포시 용당동 1024-25,253925,246859,전라남도 목포시 송림근린공원 공중화장실
1085,,,,제주특별자치도 제주시 유수암 상동 경로당(증축공사)
1086,,,,인천광역시 서구 불로문화체육센터 건립공사
1087,강원도 고성군 죽왕면 오호리 253-6,445630,636365,강원도 고성군 해양심층수 산업지원센터
1088,전라북도 임실군 임실읍 이도리 273-3,335557,335245,전라북도 임실군 임실군립도서관
1089,,,,서울특별시 중랑구 망우리공원 웰컴센터
1090,,,,충청남도 당진시 정미면 주민다목적회관
1091,,,,서울특별시 서대문구 국립대한민국임시정부기념관 건립공사
1092,,,,경상남도 진주시 대봉새뜰센터
1093,,,,경기도 과천시 과천지식정보타운 지식기반산업용지 3BL (과천시 사회적경제 마을공동체 지원센터)
1094,,,,부산광역시 연제구 연제구아이사랑뜰
1095,,,,전라남도 여수시 전라남도 여수시 장성지구 공영주차장
1096,,,,서울특별시 도봉구 생태문화도서관
1097,,,,경상남도 고성군 고성 송학동 고분군 화장실
1098,인천광역시 서구 가좌동 328-4,283663,543718,인천광역시 서구 가재울마을 커뮤니티센터
1099,,,,강원도 양구군 양구군 동면 청소년 문화의집 건립공사 설계용역
1100,,,,전라남도 여수시 여수시 장애인종합복지관 다동 재건축
1101,서울특별시 동작구 사당동 1028-1,309946,542541,서울특별시 동작구 사당지구대
1102,,,,경상북도 성주군 성주군 어린이놀이터(공중화장실)
1103,,,,대구광역시 수성구 선수훈련시설 및 합숙소
1104,,,,서울특별시 구로구 구로창의문화예술센터 신축공사
1105,경상남도 창원시 성산구 중앙동  51-16,461579,291770,경상남도 창원시 웅남동 경로당
1106,,,,강원도 삼척시 삼척항 어업인 편의시설
1107,,,,충청남도 아산시 (가칭)탕정2중학교 교사 신축공사
1108,서울특별시 구로구 항동 166-2,296091,542334,서울특별시 구로구 항동생활체육관
1109,,,,경기도 평택시 소사2유치원
1110,,,,전라남도 여수시 화정면 적금공원 공중화장실 신축공사
1111,,,,전라북도 남원시 오감만족 숲 화장실
1112,,,,전라남도 순천시 성동로타리지구 우수저류시설 공중화장실
1113,충청남도 천안시 동남구 목천읍 소사리 126-7,326261,459640,충청남도 천안시 목천읍 소사리 경로당
1114,,,,충청남도 천안시 광덕면 회개마을 경로당
1115,경상북도 봉화군 봉화읍 삼계리 164-2,465745,477877,경상북도 봉화군 봉화소방서
1116,,,,전라남도 순천시 4차산업혁명 박람회장 공중화장실
1117,,,,충청남도 공주시 공주 원도심 청년센터 건립사업
1118,,,,경기도 하남시 풍산지구 내 멀티스포츠센터 건립공사
1119,,,,전라남도 영광군 법성뉴타운 공용주차장 화장실
1120,,,,전라남도 신안군 비금면 공립형 지역아동센터
1121,충청남도 계룡시 엄사면 도곡리 151-6,329600,407801,충청남도 계룡시 계룡시 어린이감성체험장
1122,충청남도 계룡시 엄사면 도곡리 147-21,329605,407844,충청남도 계룡시 공립 계룡상록어린이집
1123,대전광역시 서구 흑석동 697,340245,408600,대전광역시 서구 노루벌 적십자 생태원
1124,경상북도 예천군 호명면 금능리 775,442422,441752,경상북도 예천군 경북여성가족플라자
1125,,,,경기도 화성시 어천역사
1126,,,,경기도 화성시 야목역사
1127,,,,제주특별자치도 서귀포시 오조리 종합복지회관
1128,,,,전라남도 나주시 청소차량 차고지 및 근무인력 대기실
1129,경상남도 고성군 고성읍 서외리 77-1,429038,264317,경상남도 고성군 CGV 고성
1130,,,,전라북도 순창군 세계발효마을농장
1131,,,,경상북도 고령군 꿈꾸는 시간 여행자센터
1132,경상북도 안동시 풍산읍 안교리 123-207,451437,442129,경상북도 안동시 풍산읍 농업인상담소
1133,,,,경상북도 울진군 포항~삼척 기성역사
1134,,,,경상북도 울진군 포항~삼척 울진역사
1135,,,,강원도 속초시 속초법무합동청사
1136,경상남도 진주시 미천면 효자리 581-2,406429,303509,경상남도 진주시 미천면 경로당
1137,,,,경상북도 울진군 포항~삼척 죽변역사
1138,,,,강원도 삼척시 포항~삼척 임원역사
1139,,,,강원도 삼척시 포항~삼척 원덕역사
1140,,,,경상북도 울진군 포항~삼척 북면역사
1141,,,,강원도 삼척시 포항~삼척 매원역사
1142,,,,경상북도 울진군 포항~삼척 평해역사
1143,,,,경상북도 영덕군 포항~삼척 영해역사
1144,,,,경상북도 영덕군 포항~삼척 병곡역사
1145,,,,경상북도 울진군 포항~삼척 원남역사
1146,,,,경상북도 울진군 포항~삼척 후포역사
1147,,,,강원도 삼척시 포항~삼척 삼척역사
1148,강원도 인제군 인제읍 상동리 268-1,415309,607089,강원도 인제군 국립농산물품질관리원 인제사무소
1149,경상북도 영천시 완산동 891,484952,373726,경상북도 영천시 영천경찰서 역전파출소
1150,,,,충청북도 음성군 음성 맹동면 두성리 어린이집
1151,경상북도 성주군 성주읍 경산리 763-73,425555,368365,경상북도 성주군 성주군 공영주차장
1152,,,,인천광역시 남동구 구월농산물도매시장 이전건립 사업
1153,인천광역시 남동구 구월동 1261-19,287098,539842,인천광역시 남동구 인천모래내전통시장 공중화장실
1154,전라남도 해남군 해남읍 성내리 41-2,271582,220294,전라남도 해남군 해남 로컬푸드 직매장
1155,전라남도 무안군 청계면 도림리 400,256671,257816,전라남도 무안군 청계면사무소
1156,,,,전라북도 고창군 관촌면 체육문화센터
1157,,,,인천광역시 연수구 (가칭)송도6유치원 신축공사
1158,,,,경상북도 고령군 고령군 지산리 공영주차타워
1159,전라남도 여수시 시전동 1079-2,369497,239783,전라남도 여수시 신기동 공영주차장
1160,,,,경상남도 고성군 고성 야구장 조성(신축) 공사
1161,제주특별자치도 제주시 조천읍 조천리 2859-1,273879,105756,제주특별자치도 제주시 올레19코스 안내소
1162,,,,전라북도 순창군 추억의 식품거리
1163,,,,경기도 평택시 신촌유치원
1164,,,,전라남도 광양시 가칭)광양햇살학교 신축공사
1165,,,,전라남도 함평군 용천사권 관광개발사업 치유센터 신축사업
1166,울산광역시 울주군 삼남읍 교동리 1701-1,502354,329037,울산광역시 울주군 삼남초등학교
1167,부산광역시 남구 문현동 125-9 3층,497895,283301,부산광역시 남구 문현 노인복지관
1168,,,,경상남도 김해시 김해시 동상시장 주차환경개선사업
1169,,,,경기도 성남시 판교(구 자연장지)체육공원 내 화장실
1170,,,,전라남도 보성군 조성면 농어촌 공중목욕장
1171,부산광역시 기장군 정관읍 용수리 1314-1,507435,303534,부산광역시 기장군 정관보건지소
1172,,,,대구광역시 동구 중대2동 복합노인복지센터
1173,,,,전라북도 정읍시 대장금 테마파크 조성사업 내 전시 및 체험관
1174,부산광역시 남구 우암동,497726,281334,부산광역시 남구 우암동 소막마을 주민공동체센터
