index,title,address,lat,lon
3166,전라남도 진도군 진도경찰서 고군파출소,전남 진도군 고군면 오산리 1123-5,34.4926144559368,126.341818150324
3167,서울특별시 구로구 구로구 가족통합지원센터,,,
3168,경기도 안산시 안산상록경찰소 이동파출소,,,
3169,충청남도 천안시 천안SB플라자,충남 천안시 서북구 직산읍 삼은리 513,36.8857318327498,127.158116927126
3170,"경기도 부천시 상동 어울마당, 상동어린이집",,,
3171,세종특별자치시  산학연클러스터 지원센터,세종특별자치시 집현동 1008-2,36.4994945381002,127.329063382044
3172,대전광역시 서구 복수동 주민센터,대전 서구 복수동 614,36.3000204426123,127.378940109614
3173,경상남도 창원시 창원중부경찰서 신촌파출소 신축공사,,,
3174,충청북도 제천시 봉양복합문화복지센터,,,
3175,강원도 홍천군 홍천 남산유치원,강원 홍천군 홍천읍 연봉리 158-1,37.6827267472736,127.877963383452
3176,충청남도 보령시 수산식품산업 거점단지 조성사업,,,
3177,서울특별시 서초구 서초3동 하나어린이집(가칭),,,
3178,강원도 삼척시 근덕 청소년 문화의 집,강원 삼척시 근덕면 교가리 568-3,37.3831733477461,129.223283164159
3179,인천광역시 동구 화수정원마을 공공임대주택 및 공영주차장,,,
3180,경기도 부천시 수주도서관,경기 부천시 고강동 산 90,37.5243794090981,126.818651540996
3181,경상북도 구미시 구미 해평 정다운센터,경북 구미시 해평면 낙성리 160-1,36.1946448830207,128.391107167894
3182,전라남도 보성군 보성군 동화나라어린이집,전남 보성군 보성읍 주봉리 418-1,34.7641587086507,127.071779445033
3183,인천광역시 동구 국공립 동산어린이집,인천 동구 송림동 97-6,37.4714024015923,126.649266164041
3184,경상남도 양산시 양산경찰서 평산파출소,경남 양산시 평산동,35.3815622180432,129.146974672454
3185,경상북도 포항시 장성파출소,경북 포항시 북구 장성동 1552-12,36.0785228092011,129.381651515388
3186,부산광역시 동구 범일2동 복합커뮤니티센터,,,
3187,전라북도 군산시 대야시장 공중화장실,,,
3188,강원도 정선군 강원랜드 사회공헌센터,강원 정선군 고한읍 고한리 125-4,37.2086088793552,128.843150229727
3189,강원도 삼척시 삼척시 도계 노인복지관,강원 삼척시 도계읍 도계리 315-2,37.2382289665768,129.046437171561
3190,전라남도 고흥군 고흥 드론 특화 지식산업센터,,,
3191,광주광역시 서구 사회적 가치 공동체 지원센터,,,
3192,경상남도 양산시 양산물금우체국,경남 양산시 물금읍 가촌리 1275-2,35.3134260766201,128.994152637938
3193,인천광역시 연수구 청학문화센터,인천 연수구 청학동 239-4,37.4261829570797,126.667976003398
3194,경상남도 산청군 국민건강보험공단 진주산청지사 산청출장소,경남 산청군 산청읍 지리 737,35.4190318858073,127.880363806483
3195,경기도 고양시 (가칭)삼송1초 및 삼송1유치원 신축공사 설계용역,,,
3196,충청남도 금산군 그라운드골프장 클럽하우스,,,
3197,경기도 용인시 나곡 체육공원 내 공중화장실,,,
3198,경상남도 양산시 생태숲 체험관,경남 김해시 삼계동 산 47,35.2681331273567,128.875108441274
3199,제주특별자치도 제주시 탑동 화장실 개선사업,,,
3200,전라남도 신안군 신안군 지도읍 공립형 지역아동센터,,,
3201,서울특별시 강동구 (가칭)강빛 초.중 통합학교,,,
3202,강원도 고성군 고성복지커뮤니티센터,,,
3203,경상북도 칠곡군 칠곡군 보훈회관,경북 칠곡군 왜관읍 석전리 795-12,36.0001097918618,128.397458799011
3204,경상남도 진주시 진주 상봉어린이집,경남 진주시 상봉동 1075-2,35.1972880010148,128.071633149765
3205,경상북도 청송군 청송군 병풍바위 지질명소 공중화장실,,,
3206,경기도 시흥시 시흥경찰서 목감파출소,,,
3207,경기도 화성시 (가칭)동탄29초등학교,,,
3208,제주특별자치도 제주시 비자림 공중화장실,,,
3209,경상남도 통영시 북신전통시장 주차장,경남 통영시 북신동 662-4,34.855104910718,128.428157203826
3210,부산광역시 부산진구 개금2동 주민센터,부산 부산진구 개금동 503-18,35.1526666234988,129.021914658297
3211,경기도 동두천시 동점마을 경로당,,,
3212,전라남도 보성군 회천면 농민상담소,전남 보성군 회천면 율포리 423,34.6684619511994,127.084442225902
3213,서울특별시 동작구 흑석동 구립 도레미 어린이집,서울 동작구 흑석동 173-52,37.5098461218059,126.959156391745
3214,충청북도 괴산군 괴산 서울농장,,,
3215,경상남도 사천시 통영해양경찰서 사천파출소,경남 사천시 동금동 579-5,34.9257268102179,128.079460934229
3216,제주특별자치도 제주시 하귀2리 경로당,제주특별자치도 제주시 애월읍 하귀2리 1893-1,33.4789579708138,126.403271692148
3217,경상북도 영천시 신대리 마을회관,경북 영천시 금호읍 신대리 64-15,35.9103333872741,128.868306617744
3218,인천광역시 서구 (가칭)청호초.중학교 신축공사,,,
3219,경상남도 남해군 동대만 간이역,,,
3220,제주특별자치도 제주시 동복리체육센터(야구장관리실),,,
3221,전라북도 고창군 부안해양경찰서 고창파출소,전북 고창군 상하면 자룡리 969,35.4490602813965,126.426767473061
3222,전라북도 전주시 서노송예술촌 문화예술복합공간,,,
3223,전라남도 영광군 영광읍 복지회관,전남 영광군 영광읍 도동리 114,35.2732247523923,126.51298477194
3224,경기도 시흥시 배곧어울림센터,경기 시흥시 정왕동 2495,37.3720701692748,126.736142220533
3225,광주광역시 서구 광주서구 보듬이나눔이 어린이집,광주 서구 내방동 313,35.1548081116793,126.874186215824
3226,전라남도 광양시 장애인직업재활시설,전남 광양시 광양읍 덕례리 산 14,34.965693471365,127.574507364854
3227,광주광역시 동구 남광주시장 공중화장실,광주 동구 학동 55,35.1391467321841,126.921765322838
3228,경상북도 울진군 한마음광장 공중(어업인)화장실,,,
3229,경상북도 봉화군 봉화 억지춘양시장 공영주차타워,,,
3230,강원도 원주시 반곡동1910-10 대도시형 직매장,,,
3231,부산광역시 해운대구 반여3동 노인복합복지시설,,,
3232,서울특별시 강동구 천호2 재정비촉진구역(주택재건축사업),,,
3233,경상남도 통영시 욕지도체험센터,,,
3234,전라남도 고흥군 고흥 청년 창업몰,,,
3235,강원도 홍천군 남면 화전3리 마을회관 및 경로당,,,
3236,경기도 남양주시 남양주경찰서 화도2파출소,,,
3237,제주특별자치도 제주시 제주지방경찰청 청사,,,
3238,전라남도 담양군 담양호 관광단지 노후화장실 개선사업,,,
3239,대구광역시 달성군 경서중학교,대구 달성군 옥포읍 교항리 2946,35.782647915156,128.445231708323
3240,충청남도 당진시 순성면 행정복지센터,충남 당진시 순성면 봉소리 7,36.8456296004518,126.714538612393
3241,경기도 여주시 반려동물 테마파크 조성,,,
3242,전라북도 김제시 김제시 새뜰마을사업 주민공동이용시설 (커뮤니티센터),,,
3243,대구광역시 동구 도동문화마을 커뮤니티센터,대구 동구 도동 470-1,35.9191676910053,128.66239095309
3244,울산광역시 북구 화청경로당,울산 북구 화봉동 836-2,35.5899968793967,129.361920354655
3245,대구광역시 북구 구암건강생활지원센터,대구 북구 구암동 788-3,35.938643697055,128.565914908681
3246,경상남도 의령군 의령경찰서 유곡파출소,경남 의령군 유곡면 칠곡리 333-2,35.4333807773392,128.31308488026
3247,전라남도 순천시 순천시 드라마 촬영장 실내체험장 건립공사,,,
3248,경상북도 칠곡군 영오권종합정비사업(천왕사랑방),,,
3249,강원도 양양군 오색주차장2 공중화장실,,,
3250,충청남도 천안시 천안중앙시장 주차빌딩,,,
3251,광주광역시 동구 나라키움 광주 동구 복합청사,,,
3252,경상북도 상주시 (가칭)중모고등학교 농업계 특성화고 전환공사,,,
3253,경상남도 남해군 삼동면복지회관 목욕탕,경남 남해군 삼동면 지족리 179-4,34.8303051899156,128.002422355776
3254,경상남도 밀양시 경남특수교육원,경남 밀양시 하남읍 대사리 242-2,35.3934915749387,128.733398394417
3255,부산광역시 금정구 장전1동 주민센터,부산 금정구 장전동 130-15,35.238163018858,129.084481077734
3256,전라남도 영암군 전남 제2정선센터,,,
3257,충청남도 태안군 태안해안국립공원 자연학습장,,,
3258,강원도 동해시 묵호항 여객선터미널 공중화장실,,,
3259,경상남도 남해군 남해힐링국민여가캠핑장 내 공중화장실,,,
3260,전라북도 익산시 익산맑은샘 유치원,전북 익산시 오산면 영만리 950-6,35.9597664637438,126.905861109602
3261,경상북도 군위군 군위경찰서 효령파출소,경북 군위군 효령면 중구리 194-2,36.1560756214441,128.587097440782
3262,경상북도 영덕군 웰빙문화 테마마을 조성사업 웰빙문화센터 건축공사,,,
3263,제주특별자치도 서귀포시 대정읍 모다들엉 문화충전소,,,
3264,부산광역시 영도구 조엄조내기 고구마 역사공원 기념관,,,
3265,경상남도 거창군 거함산 향노화 휴양 체험지구,,,
3266,경상남도 창원시 부산지방고용노동청 창원지청 청사,,,
3267,경기도 평택시 평택소사 2지구 120호 근린공원 공중화장실,,,
3268,경기도 평택시 평택소사 2지구 119호 근린공원 공중화장실,,,
3269,전라북도 장수군 그린 장수 치유의숲(치유센터),,,
3270,경상남도 밀양시 밀양시 농업기술센터 교육관,,,
3271,대전광역시 동구 도심형 산어지원플랫폼 건립사업 - 주차장동,,,
3272,대전광역시 동구 도심형 산어지원플랫폼 건립사업 - 플랫폼동,,,
3273,충청남도 금산군 남부체육센터 축구전용구장 클럽하우스,,,
3274,경기도 동두천시 소요동 행정복지센터 신축공사,,,
3275,서울특별시 양천구 신월6동 복합청사,서울 양천구 신월동 1078-1,37.5179463858294,126.845140799496
3276,부산광역시 강서구 부산강서경찰서 명지파출소,,,
3277,대구광역시 북구 (가칭)대구연경지구2유치원,,,
3278,경상북도 울진군 울진군 제2민원실,,,
3279,"서울특별시 구로구 천왕 역세권 도시환경 정비사업(도서관, 어린이집)",,,
3280,강원도 양구군 양구소방서 청사 신축 설계,,,
3281,제주특별자치도 제주시 노형동 공영주차장,제주특별자치도 제주시 노형동 726-3,33.4815905130377,126.486875454265
3282,경기도 성남시 위례하늘유치원,경기 성남시 수정구 창곡동 599,37.4669720657851,127.151079071824
3283,경상북도 포항시 테마공원(반려동물 놀이시설) 공중화장실,,,
3284,경상남도 김해시 김해서부경찰서 율하파출소,경남 김해시 장유동 844,35.1697070809729,128.823460873506
3285,인천광역시 연수구 (가칭)해양6초등학교,,,
3286,세종특별자치시  주식회사 새롬테크,,,
3287,울산광역시 동구 (가칭)남목노인복지관,,,
3288,경기도 수원시 행궁광장 공중화장실,,,
3289,충청북도 청주시 청주 보듬이나눔이 어린이집,,,
3290,부산광역시 금정구 금샘도서관(공영주차장포함),,,
3291,경기도 남양주시 (가칭)진건1유치원,,,
3292,전라남도 광양시 광양시 수산물 종합 유통물류센터,,,
3293,대구광역시 북구 (가칭) 대구연경지구2초등학교 건립사업,,,
3294,부산광역시 강서구 창원해양경찰서 대항출장소,부산 강서구 대항동 236,35.0115534791313,128.827344196721
3295,전라북도 전주시 전북어린이 창의체험관,,,
3296,강원도 고성군 아야진보건진료소,강원 고성군 토성면 아야진리 39,38.2723758882187,128.555455354075
3297,인천광역시 부평구 부평 보듬이나눔이 어린이집,,,
3298,부산광역시 남구 (주)아델라7,부산 남구 대연동 245-68,35.1510121673149,129.090442666486
3299,경기도 화성시 화성시어린이문화센터,경기 화성시 봉담읍 동화리 590,37.2123708694717,126.960714711012
3300,경기도 성남시 운중동 934번지 공영주차장 건립공사,,,
3301,강원도 강릉시 순포리 경로당,,,
3302,충청남도 서천군 서천군 경제진흥통합센터,,,
3303,전라남도 순천시 신대초등학교,전남 순천시 해룡면 신대리 1966,34.9392821883998,127.546072318229
3304,전라남도 나주시 에너지밸리 산업단지 캠퍼스 및 기업연구관,,,
3305,경상북도 영천시 언하2동 경로당,,,
3306,울산광역시 남구 울산 남구 LH 해피투게더타운 중 업무시설,,,
3307,부산광역시 기장군 (가칭)일광중학교,,,
3308,경상북도 상주시 상주시청 직장어린이집,경북 상주시 남성동 235-7,36.4096171432791,128.162879691579
3309,울산광역시 울주군 명촌경로당,울산 울주군 상북면 명촌리 152,35.5713465945523,129.084088796466
3310,울산광역시 울주군 곡연경로당,,,
3311,울산광역시 울주군 상평2리 경로당,,,
3312,울산광역시 울주군 서부2리 경로당,,,
3313,울산광역시 울주군 천전경로당,울산 울주군 두동면 천전리 1210-34,35.6172630022772,129.1528494999
3314,경기도 평택시 배미어린이공원 공중화장실,,,
3315,경기도 평택시 신흥근린공원 공중화장실,,,
3316,경기도 평택시 신흥문화공원 공중화장실,,,
3317,경기도 평택시 모산근린공원 공중화장실,,,
3318,경기도 평택시 용죽역사공원 공중화장실,,,
3319,경기도 평택시 죽백근린공원 공중화장실,,,
3320,경기도 평택시 당산근린공원 공중화장실,,,
3321,경기도 평택시 생기자리근린공원 공중화장실,,,
3322,경기도 평택시 배다리생태공원2 공중화장실,,,
3323,경기도 평택시 배다리생태공원1 공중화장실,,,
3324,경기도 평택시 물장구어린이공원 공중화장실,,,
3325,경기도 연천군 백학 꿈나무 어린이집,경기 연천군 백학면 두일리 477-3,38.0283325352753,126.910264924634
3326,강원도 삼척시 하장면 복지회관,강원 삼척시 하장면 번천리 131-2,37.3685440454211,128.999700133197
3327,전라남도 담양군 객사3리 경로당,전남 담양군 담양읍 객사리 81,35.3208367574464,126.98454873435
3328,서울특별시 영등포구 대림3동 어린이집,서울 영등포구 대림동 777,37.498039858904,126.894820030466
3329,제주특별자치도 제주시 금능리 복합문화복지센터,,,
3330,강원도 횡성군 횡성 한우 체험관,강원 횡성군 횡성읍 읍하리 283,37.4917780418444,127.978029794706
3331,충청북도 진천군 진천군 공립 덕산어린이집,충북 진천군 덕산읍 용몽리 566-4,36.9062940915492,127.509151071048
3332,경기도 김포시 (가칭)걸포3초등학교,,,
3333,충청남도 부여군 부여 구드래 역사마을 조성사업,,,
3334,서울특별시 관악구 신사동 국공립어린이집,서울 관악구 신림동 501-30,37.4862807839031,126.915171281213
3335,부산광역시 동래구 부산사회복지종합센터,부산 동래구 온천2동 1485,35.2055983653794,129.076623351596
3336,서울특별시 서대문구 서대문구육아종합지원센터 구립가재울어린이집,,,
3337,서울특별시 은평구 한국환경산업기술원 별관,,,
3338,"부산광역시 기장군 (가칭)일광2초등학교, 일광3유치원",,,
3339,경기도 의정부시 용현산업단지 기업지원센터,,,
3340,"인천광역시 중구 씨사이드파크 족욕장화장실, 족구장화장실",,,
3341,인천광역시 중구 씨사이드파크 염전2화장실,인천 중구 운남동 1640-1,37.4738131567961,126.525838778604
3342,"인천광역시 중구 씨사이드파크 카라반캠핑관리실?매점, 테니스화장실",,,
3343,인천광역시 중구 씨사이드파크 텐트캠핑장 관리실?매점,,,
3344,전라남도 여수시 여수시치매안심센터,전남 여수시 봉강동 323-11,34.7390533715435,127.726085918563
3345,경기도 화성시 화성동탄(2) 정현고등학교,,,
3346,충청남도 서천군 CITES 동물보호센터,,,
3347,인천광역시 계양구 목상동 경로당,인천 계양구 목상동 209-6,37.5692087092428,126.707081985207
3348,경기도 성남시 정자동 72번지 공영주차장 건립공사,,,
3349,경기도 시흥시 월곶어울림센터,경기 시흥시 정왕동 2495,37.3720701692748,126.736142220533
3350,경기도 남양주시 진접선(당고개~진접) 복선전철 4공구 003정거장,,,
3351,부산광역시 강서구 부전~마산 복선전철 민간투자시설사업2공구 (BM01정거장),,,
3352,제주특별자치도 서귀포시 서귀포시 제2청사 별관,,,
3353,경기도 안산시 안산시 단원구 청소년수련관,경기 안산시 단원구 초지동 667,37.3268455747838,126.813908652466
3354,경기도 안산시 안산시 단원구 청소년수련관,경기 안산시 단원구 성곡동 667,37.3202912774805,126.743053138427
3355,대구광역시 달성군 하빈PMZ 평화예술센터,대구 달성군 하빈면 봉촌리 1037-15,35.8619129456683,128.392445664895
3356,경상북도 청도군 매전면 복합체육시설,,,
3357,경상북도 구미시 소롯골 경로당,,,
3358,광주광역시 서구 서구 복합커뮤니티센터 건립공사,,,
3359,광주광역시 남구 쌈지경로당,광주 남구 방림동 11,35.1296031750454,126.924153981992
3360,전라남도 광양시 광양시장애인복지관,전남 광양시 광양읍 덕례리 1724-3,34.9650703915916,127.574251286826
3361,서울특별시 강남구 개포4 복합문화센터,서울 강남구 개포동 1204,37.4771387902852,127.049901529788
3362,경기도 파주시 국민건강보험공단 파주지사,경기 파주시 금촌동 986-4,37.751214494214,126.766465335325
3363,경기도 파주시 (가칭)새터중학교,,,
3364,세종특별자치시  창업벤처기업 보육공간,,,
3365,경기도 수원시 녹색교통회관,경기 수원시 팔달구 화서동 717,37.2862246576088,126.981057866251
3366,강원도 삼척시 국민건강보험공단 삼척지사,강원 삼척시 정상동 376-17,37.4384629806257,129.171679327373
3367,강원도 원주시 원주 중앙공원 문화예술회관,,,
3368,강원도 원주시 원주 중앙공원 배드민턴장,,,
3369,강원도 원주시 원주 중앙공원,강원 원주시 무실동 산 15-15,37.3267450773328,127.93403488384
3370,경기도 안산시 안산 시립 하나어린이집,경기 안산시 단원구 대부북동 1960-1,37.2721471904477,126.568251879778
3371,대구광역시 달서구 문화어울마당 쉼터조성 및 마을주차장 확충개선공사,,,
3372,울산광역시 울주군 중부 청소년수련관,울산 울주군 범서읍 구영리 210-6,35.5747660029128,129.24420793965
3373,경상남도 양산시 황산경로당,,,
3374,경상남도 양산시 백호경로당,,,
3375,충청남도 당진시 (가칭) 당진나래학교 신축공사,,,
3376,제주특별자치도 서귀포시 하예2(하예하동) 마을회관,제주특별자치도 서귀포시 하예동 1559-1,33.2365607296325,126.373147077373
3377,전라남도 보성군 주암호 유적답사길 명품 공중화장실,,,
3378,경상북도 안동시 명륜동주민센터,경북 안동시 안막동 64-71,36.5767129420731,128.732934524711
3379,전라남도 고흥군 고흥 치매안심 요양병원 확충(신축)공사,,,
3380,서울특별시 도봉구 계성경로당,서울 도봉구 쌍문동 378-33,37.6488132330049,127.026004179038
3381,경상남도 양산시 양산 석계2일반산업단지 공중화장실,,,
3382,경상북도 봉화군 행복나눔 파인토피아봉화,,,
3383,서울특별시 강남구 세곡복합문화센터,,,
3384,전라남도 여수시 여수진남상가 주차장,전남 여수시 교동 221,34.7412934502993,127.734874731122
3385,전라북도 김제시 김제시 치매안심센터,전북 김제시 요촌동 141-8,35.797259695185,126.888661648759
3386,경상북도 영주시 휴천2동 주민센터,경북 영주시 휴천동 667-2,36.8178125514928,128.625919455916
3387,경기도 용인시 경기남부경찰청 용인동부경찰서 서천파출소,,,
3388,울산광역시 남구 남구 장애인 행복일자리 지원센터,울산 남구 삼산동 1466-3,35.5446693988246,129.332965951002
3389,전라북도 정읍시 정읍 필야정 이전 신축공사,,,
3390,경기도 수원시 수원컨벤션센터,경기 수원시 영통구 하동 855-2,37.2854536483543,127.059990646272
3391,경기도 가평군 가평군 북면 행정복지센터,경기 가평군 북면 목동리 913-4,37.888122380831,127.549079820259
3392,전라남도 영암군 하정웅미술관 창작교육관,,,
3393,전라북도 장수군 평지마을회관,전북 장수군 장계면 명덕리 1498-2,35.7268715914687,127.632314847948
3394,전라북도 장수군 신기마을회관,전북 장수군 장계면 송천리 382-1,35.7346599958569,127.593732128207
3395,충청남도 계룡시 (가칭)어린이감성체험장,,,
3396,충청남도 계룡시 계룡시 공립(계룡상록) 어린이집,충남 계룡시 엄사면 도곡리 147-21,36.2684196000802,127.214028996828
3397,부산광역시 북구 야시고개 행복센터,부산 북구 구포동 1083-3,35.1989287430836,128.995042108691
3398,부산광역시 기장군 정관읍 복지회관,부산 기장군 정관읍 두명리 254-19,35.3617717681897,129.146280747237
3399,서울특별시 동작구 국공립 다원어린이집,서울 관악구 신림동 733,37.4718043296825,126.91228956853
3400,전라남도 목포시 유달아파트 인근 경로당,,,
3401,전라남도 목포시 용해동 인근 경로당,전남 목포시 용해동 954-98,34.794888593164,126.407240736
3402,전라남도 장흥군 장흥119안전센터 이전신축 기본 및 실시설계용역,,,
3403,경상북도 군위군 군위군 오천 보건진료소,경북 군위군 효령면 오천리 507-1,36.1879438841546,128.60593832006
3404,충청남도 홍성군 금마면 철마산 공중화장실,,,
3405,전라남도 곡성군 곡성 보훈회관,전남 곡성군 곡성읍 읍내리 824-1,35.2761438366661,127.289701253272
3406,경기도 화성시 화성동탄(2) 해무리공원 지하주차장 및 연결보행로 조사설계,,,
3407,전라북도 부안군 부안해양경찰서,전북 부안군 부안읍 동중리 120-12,35.7290119589261,126.736705402608
3408,경상북도 구미시 해평면 월호리 경로당,경북 구미시 해평면 월호리 453,36.2004687638712,128.392965219706
3409,경상북도 울진군 흥부생활체육시설 실내체육관,,,
3410,경상북도 김천시 개령어린이집,경북 김천시 개령면 신룡리 626,36.1568386480459,128.152314996423
3411,서울특별시 동작구 흑석동 도서관 복합시설,,,
3412,강원도 춘천시 석사동 행정복지센터 신축공사,,,
3413,경기도 광주시 광주시 신현초등학교,경기 광주시 오포읍 신현리 779-5,37.3567218904714,127.146338218549
3414,경기도 남양주시 화도 노인복지관,경기 남양주시 화도읍 묵현리 597-28,37.6554223751363,127.270256233789
3415,충청북도 괴산군 부흥보건지소,충북 괴산군 청안면 부흥리 204-3,36.7046967755041,127.730353664481
3416,제주특별자치도 제주시 비양도마을회경로당,,,
3417,전라남도 영암군 한국 트로트가요센터,전남 영암군 영암읍 회문리 42-6,34.7920816519419,126.684982985378
3418,전라남도 여수시 여수시 육아종합지원센터,전남 여수시 웅천동 1820-1,34.7496777103835,127.689764440152
3419,충청남도 아산시 가칭 월천(통합)유치원,,,
3420,서울특별시 영등포구 (가칭)윤중유치원,,,
3421,세종특별자치시  원리119지역대,세종특별자치시 조치원읍 원리 141-62,36.6020399789767,127.296495427468
3422,경상북도 청송군 청송군 안덕면 명당리 공중화장실,,,
3423,경상북도 영천시 영천시 말문화복합센터,,,
3424,경상남도 창원시 대산면보건지소,경남 창원시 의창구 대산면 제동리 822-2,35.3307355550627,128.708331438426
3425,경상남도 산청군 신안보건지소,경남 산청군 신안면 하정리 606-4,35.3040415167671,127.973919922849
3426,전라남도 화순군 이양면 농촌중심지 활성화사업 이양시장 공중화장실,,,
3427,전라남도 화순군 이양면 농촌중심지 활성화사업 만남의광장 공중화장실,,,
3428,경상남도 하동군 하동 금성파출소,,,
3429,강원도 원주시 원주시 행복드림센터,강원 원주시 판부면 서곡리 2026-7,37.3203766737182,127.941723659945
3430,서울특별시 중구 (가칭) 메리츠화재 봉래동 오피스,,,
3431,인천광역시 미추홀구 용비도서관,인천 미추홀구 용현동 615-5,37.4494030076062,126.640382119991
3432,경상남도 함안군 함안파출소,경남 함안군 함안면 북촌리 1002-8,35.2420134978787,128.422039447107
3433,전라남도 완도군 완도 수영장,전남 완도군 완도읍 군내리 319,34.31276088617,126.760472822097
3434,경기도 화성시 매향리 평화기념관,,,
3435,전라남도 함평군 함평전통시장 시설현대화사업,,,
3436,제주특별자치도 제주시 선흘 동백동산 에코촌 유스호스텔 야외화장실 및 안내실,,,
3437,제주특별자치도 서귀포시 평지동마을회관,제주특별자치도 서귀포시 대정읍 무릉리 973-1,33.2811049552465,126.223873775636
3438,경기도 양주시 양주도담학교,경기 양주시 옥정동 866-11,37.8338575475005,127.081317270298
3439,강원도 인제군 남면 신남1리 경로당,강원 인제군 남면 신남리 615-1,37.9706728737723,128.082850744758
3440,울산광역시 남구 노동복지센터,울산 남구 삼산동 1604-2,35.5343522863387,129.341307257325
3441,경상남도 사천시 사천시 장애인국민체육센터,경남 사천시 용현면 덕곡리 536-17,34.9968838930449,128.059912338244
3442,전라남도 강진군 강진군 지역활력 커뮤니티센터 신축공사,,,
3443,광주광역시 동구 지원1동 복합커뮤니티센터,광주 동구 소태동 486-1,35.1253019751399,126.935220428488
3444,전라남도 고흥군 점암면 강산지구 공중화장실 신축공사,,,
3445,경기도 의정부시 신곡지구대,경기 의정부시 의정부동 368,37.7334077191892,127.049251571634
3446,충청남도 태안군 태안군 수산식품산업 거점단지 조성사업-수산물직판장,,,
3447,경기도 용인시 용인 수지초등학교 증개축공사,,,
3448,경기도 안산시 성포동 행정복지센터,경기 안산시 상록구 성포동 593-1,37.3275900108156,126.844360578902
3449,대구광역시 달성군 대구테크비즈센터,대구 달성군 현풍읍 중리 507,35.6905915787595,128.456119612022
3450,충청남도 서산시 안산공원 복합커뮤니티센터,충남 서산시 대산읍 대산리 1742,36.9359781298418,126.430536262522
3451,서울특별시 동작구 아크로리버하임 2,서울 동작구 흑석동 335-1,37.5065983218011,126.966477625997
3452,경상남도 합천군 교동 노인복지시설,,,
3453,경상북도 봉화군 봉화 궁도장 조성사업,,,
3454,인천광역시 남동구 남동구 평생학습관,인천 남동구 만수동 984-6,37.4477200145497,126.733122014698
3455,강원도 평창군 헌충시설주변 화장실 신축공사,,,
3456,강원도 강릉시 송암리 경로당,강원 강릉시 성산면 송암리 142-4,37.7812160590542,128.837061379029
3457,경상남도 남해군 꽃내중학교,경남 남해군 삼동면 동천리 1104-1,34.8098246755723,128.036371690661
3458,부산광역시 동래구 온천2구역 치안센터,,,
3459,강원도 홍천군 야시대1리 벌촌경로당,,,
3460,경상북도 경산시 동부동 행정복지센터,경북 경산시 사동 189,35.8086909689964,128.755037256515
3461,제주특별자치도 제주시 봉개동 여가문화 교류거점 조성사업,,,
3462,대전광역시 대덕구 목상동 어린이도서관,대전 대덕구 목상동 210-7,36.4476632577384,127.415339874344
3463,충청남도 보령시 고남포 복합 문화복지 공간조성(수부2리 창조적 마을만들기),,,
3464,세종특별자치시  세종시 행정중심복합도시 상수도 통합관제센터,,,
3465,강원도 강릉시 금산2리 경로당,강원 강릉시 성산면 금산리 449,37.7399563221085,128.850626766097
3466,경상남도 거제시 거제 치유의숲 내 치유센터,,,
3467,경상북도 김천시 국제종자생명교육센터,경북 김천시 율곡동,36.1214163346642,128.183708300022
3468,경기도 평택시 가내초등학교,경기 평택시 죽백동 738,37.0065617361242,127.114395258249
3469,충청남도 천안시 천안 성정동 어린이공원 지하주차장 및 공중화장실,,,
3470,강원도 양양군 양양군 탁구장 건립공사,,,
3471,경기도 김포시 (가칭)마산서초등학교,,,
3472,경기도 군포시 군포3동 주민센터,경기 군포시 도마교동 478-2,37.3162296827148,126.923817120857
3473,강원도 강릉시 남양2리 경로당,강원 강릉시 옥계면 남양리 1167-4,37.5666446163719,129.012863759938
3474,경기도 성남시 위례신도시 8호선 추가역,,,
3475,강원도 홍천군 홍천읍 갈마곡1리 경로당,강원 홍천군 홍천읍 갈마곡리 417-10,37.6985015018489,127.895273893697
3476,전라남도 여수시 여수 수산시장 주변 공영주차장 신축공사,,,
3477,전라북도 남원시 김주열열사 생가 주차장 화장실 신축,,,
3478,강원도 동해시 부곡동 복합커뮤니티센터,,,
3479,강원도 동해시 동해소방서 청사,,,
3480,전라남도 여수시 화정면 개도 화산 통합터미널 조성공사,,,
3481,강원도 홍천군 홍천읍 진1리경로당,강원 홍천군 홍천읍 진리 31-1,37.6931494731384,127.890853523163
3482,강원도 홍천군 화촌면 농촌중심지활성화사업 청소년작은도서관,,,
3483,세종특별자치시  2-4생활권 복합커뮤니티센터,세종특별자치시 고운동 1382,36.5197094469914,127.236693127984
3484,경기도 용인시 용인 동백 공동주택-공공 문화시설,,,
3485,울산광역시 남구 울산테크노 산업단지 두왕 초등학교 신축공사,,,
3486,부산광역시 사하구 국민건강보험공단 부산사하지사 사옥,,,
3487,충청남도 서산시 서해안 안전체험관,충남 서산시 잠홍동 335-19,36.7903302199815,126.486527155174
3488,서울특별시 동작구 동작구 종합행정타운(복합청사),,,
3489,경기도 수원시 수원시 사회복지타운,경기 수원시 장안구 조원동 119-3,37.309580013682,127.010855898545
3490,경기도 김포시 은여울초등학교,경기 김포시 마산동 640-6,37.6381454387763,126.640636793832
3491,전라북도 정읍시 내장산 천하대장군 공중화장실,,,
3492,전라북도 전주시 국민연금공단 지방이전 제2사옥,,,
3493,경상남도 창원시 웅천중학교 교사 신축공사,,,
3494,서울특별시 구로구 구로 기적의 도서관,서울 구로구 신도림동 400-6,37.5068394019251,126.87740104892
